x	y
0.322060834961937	0.428078096021769
0.274269439158043	0.438540529330989
0.298677025142727	0.357389996280653
0.275883519450538	0.331709766377153
0.330605501566222	0.343442819475099
0.308318489508565	0.524076514768878
0.34089467455955	0.403196658164786
0.289521211376793	0.347693515239767
0.314840512424179	0.417829324352449
0.333189658443308	0.35660202871157
0.319475141508574	0.363337176741653
0.27535447438707	0.542524362969095
0.290395886208983	0.345147945355409
0.303646472215966	0.382926116187407
0.282180323939221	0.548067750182833
0.295627238681614	0.338206392709098
0.332961083453781	0.267495274380346
0.328499227093077	0.347059948486126
0.290821648191648	0.419339812182902
0.296687506553974	0.566658901480656
0.302403953209546	0.298116903513626
0.35008105270968	0.369767121944684
0.311387851053666	0.451565018438946
0.305371075040174	0.381229264913187
