x	y
0.596947844347597	0.130735570793756
0.58772735453991	0.168721625537998
0.578109157621849	0.157521836156886
0.587020395059321	0.0894734207960346
0.586709677601585	0.117050514565804
0.586049580248157	0.170714743010798
0.590353099370633	0.146548276690314
0.570582273071586	0.169371072350773
0.582110873477886	0.130594654522285
0.576674754117992	0.149851443093691
0.58518445656393	0.104790666084639
0.578587036644566	0.108140842672795
0.588903851286086	0.0799217254776412
0.587087663355155	0.154679609881923
0.587501282849117	0.129084601696647
0.599098627524744	0.114523297750297
0.586757752778609	0.117195061771313
0.589223822232473	0.173761559248363
0.576797835698328	0.193094048075912
0.582647134664608	0.141592475398335
0.579748760060012	0.0999314897823605
0.595337274741473	0.113299850380263
0.589617212846903	0.105849617624968
0.589314094923656	0.0846277453106792
0.576410782527098	0.138659941813004
0.589036724779886	0.193963893186361
0.587626163202129	0.111165978387085
0.596699299275907	0.154068465576086
0.585579230543527	0.116275022532152
0.604481127132195	0.119238294513116
0.594239386284332	0.135828826942843
0.578335600070818	0.103807096533104
0.582486429662892	0.207349365735208
0.591362117976755	0.108559516874898
0.581338439175185	0.102603864494421
0.590726855048621	0.234393037411363
0.588638815401084	0.11066283913723
0.568611654927747	0.189871509036967
0.577164746754982	0.192474926566071
0.584078247171031	0.138026859202006
0.589918505219156	0.200892942698881
