x	y
0.710384971206674	0.108575189157319
0.714503572940534	0.126300005359057
0.716604249582503	0.0906201335529481
0.701749676749506	0.0881756430829955
0.703439234909376	0.105433924599146
0.704109955720308	0.152463086756407
0.711553115036707	0.0925382859468582
0.7085646960234	0.124237980183621
0.711982178122676	0.118575379959405
0.707270258415215	0.191926415663175
0.716777758453118	0.124623592606162
0.705727631824376	0.151601047582991
0.712337048606478	0.134157316629375
0.713955976595806	0.0992481998451411
0.705649133970083	0.119495336009924
0.708153871053506	0.138526046182417
0.723209008180819	0.187021102062262
0.705516696418996	0.135658990650772
0.719163848171652	0.132482857371222
0.720857147275269	0.15302337385371
0.71100038028073	0.0881810672532524
0.709883379739075	0.104564284875869
0.709009911993616	0.109346906832085
0.712534119069013	0.175657200589591
0.707466862887109	0.167778875746044
0.710865616650692	0.184556759943967
0.707911640328644	0.144923928280981
0.710663456114903	0.187264635741628
0.70650501403042	0.130525726198816
0.717512349197751	0.147854132722028
0.707071368424882	0.118688846340413
0.713052720052936	0.0989421243964024
0.711103093796336	0.101061248761368
0.705837440060312	0.124442882809756
0.701183311164845	0.128909710565587
0.714055967626293	0.119881826118327
0.703872899627	0.0873460016701062
0.710751907055989	0.102145733440826
0.714967190556037	0.120159961343522
0.714629031859612	0.187616966594235
0.716128378034393	0.0895166210663437
0.709678115063882	0.13538812333273
0.713607354358363	0.115623567453459
0.714875939959497	0.0924206480392062
