x	y
0.515367910722699	0.392378641529538
0.506879345432488	0.421518828045567
0.497798184136052	0.287810910734387
0.500778540251242	0.334540876745161
0.487558350197503	0.299391045754503
0.506302901617843	0.375999425044626
0.494341305125609	0.289212334983365
0.495400350617076	0.551694281156708
0.492343771655478	0.316475099893747
0.500180789711024	0.218322812702414
0.493795529437487	0.379110787580708
0.466569261198683	0.440196046736652
0.490970968013555	0.3370887685757
0.498362597849629	0.375022089754643
0.451036575035487	0.487623274947731
0.510755129779902	0.45519655657693
0.439169253308658	0.368308270100901
