x	y	clickSelects
0.35823047779105	0.603815566922963	ABTB1
0.347588455569397	0.603106778215036	ACAA1
0.336868490429105	0.603673169413627	ARRDC2
0.334363752172973	0.611176194359648	ATG9A
0.347899105766179	0.589326514052198	C9orf167
0.340776213768109	0.608842656154154	CHFR
0.349745677537973	0.605572469264621	CORO1B
0.347516317109102	0.624728383067669	DGAT1
0.346965546570372	0.628128978957639	EGLN2
0.34184053044656	0.637130229023204	ENTPD6
0.350712978880035	0.652027871774066	FHL3
0.345480817326759	0.631014573173014	FRMD8
0.346298616848601	0.595395564143262	HLA-H
0.344635905666253	0.642451066829438	IKBKE
0.34784212780795	0.609620247455879	IL27RA
0.342907365842163	0.673490096992171	LRRC8A
0.349348792931248	0.600570914144673	MAPK3
0.353517610777349	0.634840708506421	MED22
0.352731377799061	0.65397600090644	MICALL1
0.342604711462453	0.632684788672362	PACSIN2
0.339189593280717	0.558819621752661	RARA
0.348398772362263	0.583053284586282	RGS14
0.350219979461274	0.648104127592105	S1PR4
0.357669572851473	0.617439209665758	SH3GL1
0.345943628692533	0.64123197749506	SIGIRR
0.352265368526864	0.62548517306172	SLC27A1
0.342551123556559	0.613489788514102	SLC9A1
0.348764942990691	0.653898407370566	TMEM184B
0.349955172404416	0.588018317404652	TOLLIP
0.344948271427207	0.588569502819199	TRPV2
