x	y
0.624185972721609	0.179589784468889
0.610905658883002	0.138543423902652
0.622694421845695	0.111344745164105
0.627519043989886	0.122298740650959
0.61509777365758	0.150663408737236
0.637381261958208	0.200647567901308
0.630172142613939	0.10835946769653
0.625463366811209	0.166789437430991
0.623115018196062	0.128721918325787
0.623415757455382	0.167869657804855
0.610498241936009	0.137547429698398
0.625447210972606	0.136278836977743
0.621759889415084	0.173139085729577
0.615360085223162	0.168037642635869
0.616117598036779	0.111165626446646
0.615961748800517	0.15914999375012
0.611548354075236	0.144133199151122
0.626908749632525	0.112259580309647
0.621557662604842	0.0977548854257449
0.617055068031452	0.316160062772584
0.619241003580814	0.146367504851299
0.633853469443748	0.136915991218741
0.639102022902945	0.222277692604101
0.616214622660861	0.170078865658036
0.621917446089731	0.10120649983142
0.604337924190079	0.147500791765415
0.618111818466896	0.126288069377476
0.621099405997601	0.119188247719951
0.622862362218062	0.119254050779775
0.619556516817736	0.0960231712978465
0.622802696649227	0.12950645293416
0.620060990763608	0.10436641827492
0.619925499784254	0.131038063411094
0.614406892158612	0.141186502659247
0.620855836905962	0.145871797044129
0.616705298299527	0.114391851383976
0.621394048002139	0.195544928005596
0.625772555324324	0.122922399703181
0.623689422618987	0.142021128062422
0.626063724989805	0.103895811766149
0.618911043172068	0.0944007207011786
