x	y
0.528225562567045	0.158883374569667
0.529706348746918	0.157598703479736
0.532220097654568	0.188823306154416
0.534393235178016	0.328261092405
0.531629859959668	0.186491203131598
0.536062666736352	0.182696002713185
0.52571097273679	0.127825321294379
0.532004802313731	0.148754637206255
0.531721181862612	0.141256276851831
0.530858006485005	0.142030269251621
0.525180676004537	0.168065600318378
0.529635140712961	0.164145094784989
0.544139116580493	0.122842747240673
0.539205734042782	0.162961069455468
0.541862616031448	0.232133523166522
0.54056940193943	0.149105046141577
0.515933741708544	0.270530214214201
0.529358533243985	0.171754102620226
0.535545020206604	0.161734756095366
0.523862013557053	0.183073969930253
0.509656609652176	0.304334058603465
0.5254046551029	0.265987180763814
0.54146265903107	0.152210258213152
0.543317363618533	0.160690101881756
0.539358475533304	0.147583851363516
0.530964707594121	0.194817823107213
0.521940082813266	0.275545210831054
0.538728408771549	0.258685268672301
0.541244597021016	0.179575679230267
0.530132627057609	0.191455453710906
0.526632127133625	0.160166083184816
0.547432173141511	0.17876727608423
0.542527996174955	0.154073075709822
0.525411919556195	0.167027738122533
0.539970435524663	0.144448339981603
0.52565652596201	0.146384599103437
0.527690710006304	0.164199491316239
0.539418587299568	0.111596288524924
0.537622301707915	0.154197765874715
0.540741798367081	0.135590359692645
0.524637784904337	0.161834519830314
0.529853113610524	0.101024182591704
0.536716745665247	0.184903197703951
0.527509953582283	0.161130231322798
0.527907694613626	0.145594384074675
0.530107647359653	0.175435751228953
0.524273794732521	0.189055981697246
0.535211198755847	0.208715073488014
0.530603304130433	0.18732511250992
0.532625365139052	0.174060393693653
0.520782413051434	0.156428521968878
0.522625808230591	0.127674957672554
0.536744491694046	0.134935322609643
0.528454572371771	0.205170162910329
0.535916681691817	0.158132908761592
0.530133594876062	0.125368105353213
0.532833713151971	0.122637689352933
0.534809207501318	0.157349799779748
0.520995238501708	0.26702840143101
0.528495694449555	0.137465487284181
0.515759672917096	0.249284003893902
0.539410808680185	0.215239921705097
0.536206372989529	0.24792259905933
0.537509510536432	0.189931849843287
0.539060868968987	0.166445443274597
0.537294067585885	0.141252142415289
0.536813999891422	0.199157064034793
0.528398209033749	0.154505721678762
0.527454021814153	0.13881590570783
0.53595835427163	0.143163411330556
0.515887195908429	0.171929840367464
0.52834468809699	0.164992587089902
0.537259185946179	0.135687593914111
0.531279642573824	0.177686322357702
0.526991267885278	0.216808179855359
