x	y
0.618064466494715	0.135928818785421
0.629558778099559	0.13396457694809
0.624587770298518	0.124657856161627
0.618090603915892	0.162670073336826
0.606698451988019	0.11999332180726
0.6253458429738	0.20288479212154
0.629622383604215	0.169511443166331
0.611102568298112	0.115908316225323
0.616079504778237	0.183166861719205
0.617069820877205	0.157830201497672
0.615176739245465	0.289037142779261
0.617636241729521	0.093795501623193
0.628074639705727	0.164422403518061
0.631263210017488	0.17234152075456
0.599571648023987	0.189100677443545
0.608385455625331	0.14692009567991
0.63921776744357	0.201156934256221
0.617475970287458	0.1660519002433
0.620377019619683	0.197647596739731
0.620569313186507	0.141343552806104
0.63268507607481	0.189756951791294
0.60989950960986	0.194324722830605
0.610741355804437	0.208662418585921
0.59971960925266	0.172919522885596
0.618668923779091	0.162231974056139
0.632779442718419	0.166387591282142
0.613214149690193	0.181655012121064
0.602377947325908	0.127318320741054
0.624142525368325	0.201540088185672
0.612177003132534	0.291693771897881
0.609572433275216	0.207862134124072
0.608897365618043	0.165815556649715
0.626087044631765	0.194718271312771
0.609661235707269	0.138993346577258
