x	y	clickSelects
0.261998215611185	0.375365975259913	ACAP2
0.265697945053965	0.368508323811108	ACLY
0.273562274588947	0.389964645973771	ADAM10
0.271521042478599	0.400293913678349	ADD3
0.273862372776354	0.360034700585886	ADPGK
0.269789420090815	0.350714256724267	AFF4
0.279840994975342	0.399702968712126	AGFG1
0.273490053521515	0.362266374717955	ANKFY1
0.279610030618096	0.394169616962656	ANKRD13A
0.262802950711208	0.360856971753475	ANP32A
0.271186453346561	0.366583015063232	AP1G1
0.268147825092023	0.383138679010088	AP3D1
0.268843104079772	0.386282681295452	APBB1IP
0.272753506189535	0.40886655697221	APOL6
0.264856031759236	0.384230092413621	ARCN1
0.267443408175353	0.397871179838378	ARHGAP1
0.270798765512193	0.381075161890437	ARHGEF18
0.274943601525013	0.354897356790086	ARID4B
0.279383197340874	0.375202938288601	ARL8B
0.261281080312577	0.393648324714338	ARPC3
0.265450728371153	0.411173163289413	ARPC5
0.275260265596803	0.397990334311471	ASAH1
0.266491873830313	0.369478669344429	ATF6B
0.265593643620352	0.36306663749792	ATF7
0.261183179120152	0.383495079276039	ATP11A
0.274790817171275	0.381547446952529	ATP11B
0.279472882724331	0.364970932617831	ATP13A3
0.271910233487235	0.360285177294558	ATP5G2
0.284031925203989	0.390174905703667	ATP6V1A
0.26690326084826	0.389528643336083	ATP6V1B2
0.269107188187933	0.360322618293323	AZIN1
0.276508992231009	0.365341645153808	BAZ1B
0.283106430963538	0.373658246859151	BICD2
0.275092457981818	0.374672670262143	BTK
0.272745538558518	0.36286961460362	BZW1
0.269795877246237	0.348125868005383	C14orf106
0.269576416346898	0.388982205445042	C14orf43
0.267217833974628	0.394104897327606	C15orf39
0.271505744161951	0.385135898832734	C1orf144
0.282758251293298	0.367344386006002	C1orf43
0.264832169539504	0.427860939957594	C22orf9
0.26349716507736	0.363602337582705	C6orf62
0.266500592406717	0.357285000314663	CALCOCO2
0.263131677851265	0.39118164542716	CAPN1
0.281618492077402	0.35194098066336	CBX3
0.268766724274808	0.347354073384126	CCAR1
0.272270366559632	0.405403547814945	CCDC88C
0.273722076342741	0.421493959873911	CCND3
0.266739945308285	0.370310096961884	CCT3
0.266427231593023	0.370863169570843	CCT5
0.27266461331191	0.359988880564002	CCT6A
0.268930045279917	0.362427167783549	CCT7
0.269388264845891	0.387937234419589	CD302
0.260933567717581	0.372910164282501	CD46
0.266916288789956	0.355218158555217	CDC42SE2
0.272269378963864	0.385634545701572	CFLAR
0.281932423687145	0.358356070012081	CHD1
0.267325132651159	0.353221203183056	CIRBP
0.266333007882132	0.355143041798391	CITED2
0.269547240471774	0.363430520554212	CLK1
0.26985096637715	0.385966638761508	CLSTN1
0.276988473562902	0.396356387339318	CMIP
0.274727524054566	0.357718445893723	CMPK1
0.26715086566419	0.379835108695999	CMTM6
0.27697982972608	0.411076730862664	CNN2
0.280675786329486	0.339403795416079	CPD
0.267124995623713	0.344052904576611	CREB3L2
0.272582173141804	0.371828425133741	CRKL
0.270220276307958	0.373091795835506	CRTAP
0.265825004272581	0.360537130557287	CUX1
0.277333091917484	0.370101726461712	CYLD
0.270166099758419	0.349597532105098	DCAF8
0.271535959417698	0.378807268785336	DCTN1
0.28070982691336	0.35321419141222	DDX46
0.261356863085621	0.381093185017171	DEK
0.26034142428006	0.390350376291615	DENND5A
0.259851866700662	0.318515181421468	DMXL2
0.277760869227224	0.378424512348212	DNAJA1
