x	y
0.561691764897091	0.0879116227713648
0.555648429961689	0.107597395563674
0.545946671441626	0.0954463246469605
0.55320091236064	0.0815998107595129
0.562479305822899	0.151701474075952
0.553455854052908	0.13866079322749
0.566004772878489	0.136836107254151
0.564895159769031	0.121038531447522
0.567596204303085	0.0677695684088978
0.545657073353174	0.17529469248846
0.55535348228475	0.0867314900003083
0.545872499424895	0.335151490595427
0.5504043650886	0.0735373669943338
0.55806881930508	0.124066047600894
0.565262964238126	0.116183107915112
0.567647970427815	0.0908079868530415
0.54773381112631	0.102586352496682
0.561199736697702	0.0816786690580074
0.541561188651053	0.0862021548349004
0.550218585498467	0.226168195330981
0.551241146739224	0.137439252437259
0.555478530229656	0.175990155766981
0.550084320203018	0.0991660788715704
0.556639071547744	0.108524710886595
0.553959581017243	0.109690264992043
0.552594451032143	0.116980905368961
0.565472728067076	0.134187440648756
0.548959747000973	0.0779881853131479
0.566509239970457	0.105156241826694
0.565819481753025	0.113219774313587
0.550330507943279	0.105539384127708
0.561663224081538	0.069390353496914
0.554439471817039	0.154809031947516
0.573248882586437	0.140142620406265
0.566021339346673	0.119897846461595
0.547227508770988	0.136095437671081
0.55800558103401	0.120912829855305
0.552844548381142	0.110716204581717
0.548137598777429	0.144933447363835
0.562787473272751	0.148499003021459
0.554187787123957	0.113921204196
0.548527271458684	0.113864683353221
0.54480364228582	0.127260743861223
0.561554290226237	0.104255636747959
0.545917290140971	0.104493914665749
0.558539728626543	0.164091205442203
0.569335757481206	0.111148627504705
0.566023046071946	0.0911677641711462
0.557974978326961	0.113614726393253
0.562046018791337	0.0958075653014681
0.560846839807706	0.207290436872389
0.564604216088314	0.128128334988456
0.556002151494088	0.133076068427488
0.558884825146808	0.122838757662936
0.557131107451289	0.166866777845809
0.568504757330903	0.119028597084567
0.548702532410203	0.107811569441833
0.569926198780988	0.0627689941288536
0.554019624963335	0.106146044870327
0.560530775049977	0.0749886615547633
0.56942835163617	0.135203570707137
0.544172287885637	0.158909383555764
0.544437645926221	0.112082044886034
0.542935272689705	0.149530544385436
0.567356619106041	0.139139627670265
0.542742513119416	0.120698584693703
0.549770910820212	0.0917328788818772
0.562043418513229	0.119600208391007
0.549613792650971	0.10172772241412
0.565806395467377	0.10441447457618
0.564476929259484	0.111017578130377
0.567853552575704	0.133261500882872
0.550652649390772	0.122533963763113
0.565047439878935	0.13328391156376
0.564977779923813	0.142966864109911
0.564057975274122	0.125380890330893
0.567889471932504	0.0945231964269266
0.551339005300813	0.112609005518215
0.55983251221138	0.114178969417819
0.552227927577214	0.10999977870709
0.566055175160765	0.0917039968498143
0.549080484442136	0.120647713724559
0.550131431248272	0.115578517157692
0.557166772301021	0.16579939728893
0.554639957477887	0.072246664271385
0.563072064929697	0.125150788781091
0.560743459023088	0.135537982528911
0.549497976854327	0.200917740529503
0.550937585243484	0.165574539044132
0.563818664435575	0.0789676940862534
0.564459208239712	0.0975474293435431
0.545260706736904	0.137277697161337
0.556316899025144	0.175229086720252
0.543450442134698	0.0924730667916319
0.567374945190763	0.134696866640815
0.548646010066301	0.109448039331459
0.559754192426541	0.075901753626739
0.565160261317224	0.0844776434974681
0.554763281807201	0.11825187723653
0.561730164482333	0.100142476793619
0.55854311285298	0.251479470607053
0.561537632235414	0.133758360050341
0.567824950553043	0.0962178653263084
0.569232448328414	0.0897958306555118
0.558401671523942	0.171211589670411
0.553965283716701	0.103579652555122
0.570404982026789	0.102859486916014
0.568218413855939	0.117226297330896
0.561500837490047	0.0768963093754473
0.5557599766009	0.0952935327248024
0.572712920624743	0.128570652301512
0.566128024419547	0.180505989382313
0.570863462977106	0.0977564401602955
0.554618982284244	0.0742293769497718
0.55711915749528	0.103744178508057
