x	y	clickSelects
0.672266683639812	0.522432861745258	AFAP1
0.660457221950371	0.372417388050581	AMIGO1
0.62723754085049	0.561849074070533	AMIGO2
0.628974458192059	0.505576924590784	APBB1
0.700233752313996	0.448079599183564	ARG1
0.645896717767094	0.487400753904868	ARSG
0.665414431361614	0.492155613722241	B3GNT7
0.608786403929893	0.498712120869822	BLK
0.643756281525773	0.397597255240857	BMP6
0.700149394249048	0.455392655279434	BRD7P3
0.640290167308417	0.49819043825272	C1S
0.696691622731348	0.477757644777393	C21orf63
0.661965392343129	0.394634563953241	C9orf172
0.699223837550235	0.509850073528661	CACNA1I
0.634275856735288	0.43529406490933	CACNA2D2
0.629428626056442	0.538122360722935	CCDC64
0.643093266170595	0.50184127742548	CCND1
0.709848923107653	0.422523298312497	CCR9
0.662375146668261	0.441112545133194	CD40LG
0.705067849437094	0.564771333823119	CLECL1
0.627460250106047	0.522266284067172	COL8A2
0.636786026068137	0.485963911909896	CXCR3
0.647286993814924	0.437755769199572	CXCR5
0.660733753559824	0.484129513945615	DAPK2
0.727118600885207	0.502659471300982	DLG3
0.629228775910331	0.58779479182802	EPN2
0.691359868555539	0.412181435575755	ESR2
0.660434118470782	0.466424554272728	FAM159A
0.642052212977078	0.440975889209917	FCRL2
0.623227256024338	0.540557338403423	FCRL6
0.673091499198844	0.56371174389829	FHL2
0.673272342041588	0.566743549179205	GZMH
0.740648344983108	0.576492238427317	GZMM
0.693765544766409	0.515722104079553	ICOS
0.68470132150823	0.462452594758129	KIAA1671
0.695518538367178	0.484812173013941	KIF21A
0.635131342896146	0.556965542153188	KLRB1
0.701388520778716	0.519092103759997	KLRF1
0.65826557028012	0.586564246008591	KREMEN1
0.642267187419471	0.505745870069452	LOC145474
0.639494855053071	0.476929532420923	LSR
0.620081321849522	0.587225355068002	MAN1C1
0.711893766213536	0.422637325672096	MID2
0.627079349321821	0.441436874260957	NBL1
0.701095446877216	0.637771790648196	NGFR
0.676759169499815	0.612492273377367	NMUR1
0.619735874203001	0.367986468006684	NPTXR
0.664778684276997	0.640508313973426	PARM1
0.690153311177115	0.569449681448664	PDZD4
0.661964139560254	0.446556670314305	PIF1
0.639250154962175	0.529364518991206	PLCH2
0.661360059081285	0.460269050507099	PLCL1
0.668962751976714	0.496246802471853	PLXDC1
0.711385003575982	0.498594450451965	PRSS23
0.672550899055999	0.552082111831001	PTPRN2
0.696182799194124	0.571304265247611	RNASE4
0.65515530896152	0.557721170506893	RRAS2
0.680039860768523	0.565119481933281	S1PR5
0.711092759072601	0.524601090968227	SH2D1B
0.640669967678412	0.483650540559447	SNPH
0.675064374843567	0.557788881233601	SPIB
0.685550910974835	0.395633039059444	SYNM
0.660969200550143	0.40457878602715	TMEM204
0.704591494655166	0.467067945519256	TNFRSF13C
0.670673386239341	0.650414098916096	TUBB2A
0.670579432564165	0.65983693938157	ZBP1
