x	y	clickSelects
0.376968420797206	0.343243151837447	?|10431
0.366972974692308	0.368239754761132	AAAS
0.370723508470397	0.406224833495562	ABTB1
0.378356016673072	0.38634715711155	ACVR1B
0.366203633043435	0.398759677052805	AIP
0.372272715512001	0.369180708386803	AP3S1
0.370736830887163	0.367312320804475	APRT
0.361005189539179	0.410701090060433	ARL8A
0.363646017432683	0.393101958283951	ARPC1A
0.366307914033836	0.370578955961377	ASB6
0.368451459660119	0.385802611331431	ASNA1
0.375340078287101	0.405341027979438	ATP6V1F
0.372595174264448	0.383237436943647	B4GALT3
0.375802392164992	0.3920321350356	BAT5
0.368837976605226	0.394094455298769	BCL7B
0.370927963464913	0.352064111006088	BOLA2
0.369080314520501	0.3703810712747	BRD9
0.379956411904802	0.375645450275978	BRE
0.361827965691672	0.369089882600127	BSCL2
0.365636308321314	0.380499886759511	C16orf70
0.370747085058866	0.388704618293969	C17orf103
0.379251213928962	0.380775568729945	C17orf49
0.363766999002215	0.387422002159343	C19orf10
0.374800170289102	0.380215744847257	C1orf128
0.380904549084795	0.385296172924332	C20orf111
0.378421921616677	0.349826278560564	C7orf40
0.377969735803994	0.380956219622571	CA5BP
0.365829117012153	0.370989839106957	CBX4
0.383216340884574	0.386595715900105	CCDC72
0.364514916647654	0.396779175768217	CDK11B
0.366431683196492	0.375379857061642	CDKN1B
0.372953533831573	0.413551632640911	CHMP2A
0.374440823938441	0.37605587533697	CIAPIN1
0.380059403152105	0.38762757864939	CIB1
0.367212842738138	0.393703846131236	CLN3
0.36377076789435	0.37914834933282	COPS6
0.374159886766082	0.384941267502155	COPS7A
0.369086200732921	0.349372991753201	COX19
0.366414050150182	0.399852819678059	COX5B
0.365469189700008	0.382905205864509	COX7B
0.366790234667904	0.415353242381423	COX8A
0.362891338348953	0.359804560207353	CWC25
0.379349894540225	0.377736995797303	CWF19L1
0.370820288480942	0.389491314305913	DEDD
0.377679842249985	0.376198050030716	DNAJC4
0.373100763030578	0.407445342214031	DOK1
0.378537160361938	0.401652382451318	DRAP1
0.361339776594611	0.382977599401681	ECHS1
0.370485875178102	0.358076796558344	EIF1B
0.375432597720733	0.375559557782951	ELK1
0.376730600609115	0.382991731953322	FAM21B
0.367179034778718	0.396179426614273	FIBP
0.372305273836999	0.363953620008826	FLAD1
0.364857707765579	0.387121023159076	GPR108
0.372957489190943	0.373570853642149	GSS
0.363918624878132	0.416392068569497	GSTO1
0.366225280808375	0.425307216573987	GUK1
0.380602715987224	0.356233871106835	GZF1
0.371896111539226	0.389474672500587	HAUS4
0.371816546512003	0.381194801658879	HAX1
0.366861260394481	0.381758386425872	HBXIP
0.36071312822592	0.394109171697947	HIST1H2BK
0.362505432405644	0.401341585303777	IDH3G
0.369327200142546	0.376752325166235	IMPA2
0.381545569048058	0.387025604991619	INPP5K
0.371550442057876	0.376218794589194	JMJD8
0.370701233793673	0.383202703263736	KAT5
0.364062487593371	0.413269708938014	KIAA1539
0.368972813945484	0.393762825649779	KLF16
0.370819450913608	0.367312912234101	KRTCAP2
0.372719252939639	0.386121530493726	LEMD2
0.367805276622874	0.394772949919506	LIMK1
0.376866826530133	0.389521134303609	LSM4
0.376120327556296	0.409430326609536	LYPLA2
0.368826769165449	0.415861333828538	MLKL
0.376633611279141	0.366341762399868	MRPL10
0.36819814960831	0.354711865085974	MRPL9
0.365803446229221	0.380297317783413	MRPS5
0.381546907716619	0.391450640981339	NANS
0.374545301646177	0.382627992403416	NDUFA9
0.382023224919339	0.382113842339357	NDUFB11
0.381591021671284	0.367468947866812	NDUFB4
0.368758189739375	0.369827476934529	NDUFS5
0.361448639045581	0.372709608274248	NDUFV2
0.381461050630139	0.373068483443267	NECAP1
0.378669539362175	0.4134824950107	NFIL3
0.367005094456677	0.360901823223689	NHP2
0.37054390095845	0.355031677470634	NME1
0.368536900140545	0.356841769803016	NOD1
0.367131024024267	0.407320200460963	NPEPL1
0.37618043525745	0.381785618332336	PAF1
0.371420835983355	0.365717570094478	PARL
0.372711950961672	0.36827671235175	PFDN1
0.365973769293043	0.394665430865399	PGLS
0.376804833207147	0.367080041391729	PHKG2
0.374529577107381	0.371316248643014	PIH1D1
0.370041843434238	0.390783325118624	POLR2G
0.37336361265154	0.402331128857236	POMP
0.376103348389644	0.392511562641548	PPP1R7
0.372476360893902	0.372997046573869	PQBP1
0.36436778040013	0.403066147665101	PRDX5
0.36519898156509	0.380795250135495	PREB
0.359056087105233	0.425126901203032	PRELID1
0.367168866164672	0.378230071968606	PRKAB1
0.372888404663704	0.431134196569189	PSMB10
0.363509894701848	0.409478824456357	PSMC4
0.370372161770052	0.384058257665806	PSMD12
0.377136763008087	0.397156126763311	RAB2A
0.365791224389676	0.362993634531416	RABGGTB
0.378552796316164	0.381406174926447	RDBP
0.364640875027152	0.399354214007876	RIPK2
0.372990870773068	0.408057410499567	RNF166
0.365541649279951	0.369564890260747	RNF5
0.374035985652393	0.377134546565357	SDHAF2
0.364094761104737	0.366942928867293	SENP3
0.375717049303376	0.380804700359858	SF3B5
0.371723524030257	0.385687485697279	SH3BP5L
0.370206773875426	0.377137372097906	SLC25A11
0.375244251603244	0.356461917132575	SLC2A4RG
0.368597155314003	0.353015542463295	SLC35B2
