x	y	clickSelects
0.308085711003175	0.386150635089845	ABCF1
0.324651370596096	0.357753250964129	ABHD14B
0.304879571389223	0.360429596437135	ACAP1
0.313477925345297	0.376513636002667	ACAP3
0.311787211384728	0.395494598454779	ACO2
0.307463839896878	0.39039102221822	ACTR1A
0.320139763650048	0.367374666837015	ADSL
0.310832301246318	0.372242514617181	AGPAT1
0.321631822247583	0.391385336028755	AGPAT6
0.312818639218417	0.365595168160504	AGXT2L2
0.308200695891097	0.341216296916132	AHDC1
0.31882639728159	0.365049463555751	AKIRIN1
0.315998972845694	0.387760728696027	AKR1A1
0.318770011581023	0.379348083912805	AMFR
0.307685094006021	0.367709965752763	ANPEP
0.315570409668281	0.394574108024435	AP1M1
0.3167183000754	0.403660832938824	AP2A2
0.320487746058289	0.371611799882653	APEH
0.317309251349344	0.392411948693066	ARAF
0.322212264365829	0.376305678955777	ARL6IP4
0.324824038389573	0.371192924893384	ARRDC1
0.32275486597006	0.388443536036012	ASCC2
0.320447733359757	0.401323422153624	ATP5E
0.315798013612894	0.375269687457209	ATP5G3
0.315855293005566	0.370676838283446	ATP5O
0.316863236303095	0.389293103524828	ATP6V0B
0.312290852120196	0.366580708589838	ATXN1L
0.313813334597547	0.387924496463693	ATXN7L3
0.317947677937881	0.376375475492948	BANF1
0.30420021066032	0.37695215606655	BAP1
0.305287135704266	0.369219526751974	BCAP31
0.317296412497227	0.365053370227351	BET1L
0.314641852650836	0.361759830721578	BRD1
0.317202990504802	0.366137852647635	BRPF1
0.317524436157031	0.366436775045617	BTBD1
0.311079195895839	0.339175766215413	BZW2
0.317757797256741	0.364039481289576	C10orf46
0.312626871515437	0.361208450434067	C14orf166
0.316361436438116	0.358175048442071	C17orf68
0.324622794953022	0.401615996772094	C19orf22
0.321053244439882	0.385572220062809	C19orf43
0.307094208823165	0.355232274530854	C1orf63
0.31330099048873	0.358055998742964	C20orf11
0.322796855551902	0.32810389922882	C20orf199
0.320444696246132	0.39016494248692	C20orf24
0.318007660304484	0.381568496869968	C20orf43
0.315714444255943	0.385774877996165	C3orf10
0.32279677219983	0.37496723756905	C5orf62
0.317172972140616	0.36811292187768	C9orf78
0.315535773671405	0.339261104257832	CABC1
0.30795380246332	0.374980454768864	CAMK2G
0.317818316510225	0.358790952537595	CCDC21
0.314435501670952	0.365514014981454	CCDC97
0.301904361480585	0.358883096638008	CD82
0.3174714174066	0.373656756486284	CDK2AP1
