x	y	clickSelects
0.5061072853451	0.351000645424237	ARHGEF19
0.524717670149047	0.429811171298045	BTG3
0.513841588226626	0.370114645756979	C1orf198
0.501691329397858	0.416011207341603	C3orf39
0.504964532676549	0.396059882591811	CHCHD5
0.501100133514354	0.417278589115191	CISD3
0.502490666896552	0.500851141116963	CRIP1
0.499484329943606	0.400857518270955	DHRS13
0.4943935043055	0.394192412920716	DUSP23
0.515608586794969	0.373203695442378	FADS3
0.498930987165682	0.407815596405402	FANCE
0.501358861419655	0.439378529155753	FARP2
0.498183447022905	0.372905333252786	FOSL1
0.518583733491143	0.484961069776915	GAS2L1
0.506318120271076	0.416149170473332	GIPC1
0.518546774436874	0.442415809737069	HIST1H1C
0.504202780869716	0.419872365019317	HRAS
0.526988124720211	0.429142326371357	KLHL17
0.508246806240117	0.408569242656042	LAMA5
0.488752760444309	0.449023561996637	MAFF
0.511690231335826	0.496661303354955	MAP3K6
0.547110399871293	0.470604600934921	MTP18
0.538197990216204	0.330623763294378	MUC1
0.532968493195874	0.408269403435743	NECAB3
0.490877171525157	0.426643273426234	NME3
0.508224444141058	0.481928355633267	NRBP2
0.514819182538701	0.405314148476211	NTHL1
0.546183701167177	0.426385648222063	PLCD1
0.538156523746407	0.430824843691911	PUSL1
0.494203150089735	0.468372204945558	RELB
0.50952501619758	0.373066705482963	SLC25A10
0.526138632877722	0.407142281616707	SPATA2L
0.518424655381827	0.414286371423344	SSSCA1
0.496670286675939	0.341988094500908	TRIM46
