x	y
0.569332922015294	0.335195244539952
0.522673217023255	0.436532853237778
0.551395467024256	0.398235637794612
0.531785586683699	0.425453435656923
0.541939256285238	0.406695637987133
0.564594767748283	0.42953814842162
0.553925865175881	0.305207755446952
0.525401002479262	0.390324843900886
0.516507046983194	0.476770567633886
0.542269330143903	0.596551104889162
0.523896935496378	0.417564229738143
0.534749425562471	0.417942835849737
0.582727583499196	0.482067789864009
0.522338353408874	0.352780514493573
0.529660319873897	0.457231546804145
0.546708989658243	0.474870528424413
0.561081637740913	0.330703359560568
0.544163899552212	0.477111316416769
0.532438705598354	0.609345622369403
0.517814071322806	0.25562015031887
0.540700332278658	0.423706967588761
0.538345016059388	0.425146760347619
0.562831667349649	0.459953119673551
0.51095874867828	0.534153766839158
0.544534009983913	0.311421295068679
0.520659293189641	0.490401596554487
0.517134204068723	0.454781601897122
0.524891161950775	0.358726934554932
